operationType,recordedAtNanos,latencyNanos,quorumCheckOnRead,leaseEnabled,deferCommitEnabled,inheritLeaseEnabled
read,1738554455221350525,635764,False,False,False,False
read,1738554455221986616,492382,False,False,False,False
read,1738554455222479101,1020454,False,False,False,False
read,1738554455223499822,997381,False,False,False,False
read,1738554455224497341,598895,False,False,False,False
read,1738554455225096635,641030,False,False,False,False
read,1738554455225737912,860521,False,False,False,False
read,1738554455226598613,788417,False,False,False,False
read,1738554455227387170,817742,False,False,False,False
read,1738554455228205171,477002,False,False,False,False
read,1738554455228682291,641253,False,False,False,False
read,1738554455229323668,707857,False,False,False,False
read,1738554455230031654,962436,False,False,False,False
read,1738554455230994342,369580,False,False,False,False
read,1738554455231364169,522667,False,False,False,False
read,1738554455231886987,793034,False,False,False,False
read,1738554455232680177,886078,False,False,False,False
read,1738554455233566507,1049794,False,False,False,False
read,1738554455234616548,862002,False,False,False,False
read,1738554455235478824,868617,False,False,False,False
read,1738554455236347682,1237263,False,False,False,False
read,1738554455237585158,849188,False,False,False,False
read,1738554455238434459,781176,False,False,False,False
read,1738554455239215794,852245,False,False,False,False
read,1738554455240068152,698213,False,False,False,False
read,1738554455240766642,587289,False,False,False,False
read,1738554455241354448,892707,False,False,False,False
read,1738554455242247357,732639,False,False,False,False
read,1738554455242989578,643107,False,False,False,False
read,1738554455243632953,578064,False,False,False,False
read,1738554455244211124,1063959,False,False,False,False
read,1738554455245275295,978750,False,False,False,False
read,1738554455246254358,566588,False,False,False,False
read,1738554455246821177,576948,False,False,False,False
read,1738554455247398396,1019862,False,False,False,False
read,1738554455248418540,777657,False,False,False,False
read,1738554455249196341,551009,False,False,False,False
read,1738554455249747605,538683,False,False,False,False
read,1738554455250286458,568047,False,False,False,False
read,1738554455250854655,788494,False,False,False,False
read,1738554455251643265,1094921,False,False,False,False
read,1738554455252738399,394018,False,False,False,False
read,1738554455253132497,562909,False,False,False,False
read,1738554455253695520,777176,False,False,False,False
read,1738554455254472816,835239,False,False,False,False
read,1738554455255308150,585499,False,False,False,False
read,1738554455255893760,624803,False,False,False,False
read,1738554455256518687,612912,False,False,False,False
read,1738554455257131772,758581,False,False,False,False
read,1738554455257890467,870627,False,False,False,False
read,1738554455258761238,466072,False,False,False,False
read,1738554455259227408,582283,False,False,False,False
read,1738554455259810131,958210,False,False,False,False
read,1738554455260768531,938845,False,False,False,False
read,1738554455261707575,746502,False,False,False,False
read,1738554455262454207,666245,False,False,False,False
read,1738554455263120558,924937,False,False,False,False
read,1738554455264045726,832043,False,False,False,False
read,1738554455264877842,809036,False,False,False,False
read,1738554455265687102,941039,False,False,False,False
read,1738554455266628234,694902,False,False,False,False
read,1738554455267323409,621097,False,False,False,False
read,1738554455267944736,826398,False,False,False,False
read,1738554455268771267,704151,False,False,False,False
read,1738554455269475500,612676,False,False,False,False
read,1738554455270088332,549848,False,False,False,False
read,1738554455270638443,1032676,False,False,False,False
read,1738554455271671340,949916,False,False,False,False
read,1738554455272621374,221498,False,False,False,False
read,1738554455272843110,489754,False,False,False,False
read,1738554455273332937,610344,False,False,False,False
read,1738554455273943426,1001603,False,False,False,False
read,1738554455274945215,786596,False,False,False,False
read,1738554455275731928,651622,False,False,False,False
read,1738554455276383672,394503,False,False,False,False
read,1738554455276778317,621905,False,False,False,False
read,1738554455277400376,883006,False,False,False,False
read,1738554455278283727,551494,False,False,False,False
read,1738554455278835533,552024,False,False,False,False
read,1738554455279387695,593926,False,False,False,False
read,1738554455279981764,854818,False,False,False,False
read,1738554455280836914,1019358,False,False,False,False
read,1738554455281856405,691654,False,False,False,False
read,1738554455282548196,583072,False,False,False,False
read,1738554455283131370,837239,False,False,False,False
read,1738554455283968793,999826,False,False,False,False
read,1738554455284968762,464638,False,False,False,False
read,1738554455285433507,468106,False,False,False,False
read,1738554455285901679,610017,False,False,False,False
read,1738554455286512003,800871,False,False,False,False
read,1738554455287313130,302689,False,False,False,False
read,1738554455287615978,520333,False,False,False,False
read,1738554455288136476,581316,False,False,False,False
read,1738554455288717951,386452,False,False,False,False
read,1738554455289104538,876780,False,False,False,False
read,1738554455289981435,620537,False,False,False,False
read,1738554455290602160,692118,False,False,False,False
read,1738554455291294422,568723,False,False,False,False
read,1738554455291863354,386061,False,False,False,False
read,1738554455292249540,659016,False,False,False,False
read,1738554455292908879,761025,False,False,False,False
read,1738554455293670150,800211,False,False,False,False
read,1738554455294470518,641195,False,False,False,False
read,1738554455295111870,784066,False,False,False,False
read,1738554455295896168,594131,False,False,False,False
read,1738554455296490411,544677,False,False,False,False
read,1738554455297035213,685954,False,False,False,False
read,1738554455297721346,776041,False,False,False,False
read,1738554455298497507,832236,False,False,False,False
read,1738554455299329868,570948,False,False,False,False
read,1738554455299901012,650545,False,False,False,False
read,1738554455300551727,707617,False,False,False,False
read,1738554455301259494,864166,False,False,False,False
read,1738554455302123965,497719,False,False,False,False
read,1738554455302621786,509255,False,False,False,False
read,1738554455303131199,800352,False,False,False,False
read,1738554455303931820,695046,False,False,False,False
read,1738554455304627126,933408,False,False,False,False
read,1738554455305560674,546222,False,False,False,False
read,1738554455306107040,432350,False,False,False,False
read,1738554455306539529,443514,False,False,False,False
read,1738554455306983299,927609,False,False,False,False
read,1738554455307911249,884063,False,False,False,False
read,1738554455308795556,595279,False,False,False,False
read,1738554455309391064,694202,False,False,False,False
read,1738554455310085497,1173616,False,False,False,False
read,1738554455311259392,618731,False,False,False,False
read,1738554455311878299,566503,False,False,False,False
read,1738554455312444930,559363,False,False,False,False
read,1738554455313004451,562437,False,False,False,False
read,1738554455313567011,741378,False,False,False,False
read,1738554455314308539,769790,False,False,False,False
read,1738554455315078571,533054,False,False,False,False
read,1738554455315611746,630173,False,False,False,False
read,1738554455316242064,1175065,False,False,False,False
read,1738554455317417346,1054800,False,False,False,False
read,1738554455318472433,513154,False,False,False,False
read,1738554455318985759,585720,False,False,False,False
read,1738554455319571624,821221,False,False,False,False
read,1738554455320393114,2130244,False,False,False,False
read,1738554455322523609,933386,False,False,False,False
read,1738554455323457193,859013,False,False,False,False
read,1738554455324316611,466290,False,False,False,False
read,1738554455324783019,511884,False,False,False,False
read,1738554455325295049,539508,False,False,False,False
